text,true,pred
"this is another of robert altman's underrated filmslet's be honest , the only movie he's made that really didn't work was ready to wear , and sandy dennis gives a spellbinding performance in it . she is far better here than she was in the out of towners . the material , i will admit , is beneath the great director altman and the extraordinary actress dennis , but that hardly matters anyway . as long as there allowed to do their thing and do it well , just about any story will do .",1,0
"ah , a kellysinatra sailorsuit musical . so familiar , right ? yes , but this isn't the one you usually hear about . on the town's thataway . but if you stick around , you might learn something . okay , probably not . anyway , anchors aweigh tells the story of two sailors on a three or fourday leave . joe is the sea wolf and clarence , the bookish type , begs joe to get him a dame . now , after they're picked up by the coppers they get little donald home . that's where they meet susie , that temptress , that jezebel . just kidding ! clarence falls in love with her . at least he thinks he does . is he right ? or is he a moron ? or is he just misguided by society ? find out all this and more when you watch trumpet fanfare anchors aweigh ! br br p . s . if you want to see kathryn grayson be anything but sickeningly sweet , try kiss me kate 1953 .",1,0
"spoiler for anyone who is lucky enough to ever see this film so not really spoiler after all . saw this film when it was released and can still remember parts of it . it's all set in a small town in the west or what is left of that town . it more resembles a ghost town with few inhabitants . among them a couple , where the wife is especially wicked . she lets her man die in the end of the film and leaves the town but has to cross the desert . we never know what happens to her next but just before she left her dying man shoots after her and deliberately does not hit her and instead the water supply . she is not aware of that soon she will be very thirsty . mark damon kills a couple of bad guys in a funny manor but that's another story , which i don't remember too good . the remaining impression of the film was that it was one of the first times i saw a really wicked woman on film , who pretends to be anything but wicked can't be compared with the witch in 'snowwhite' , who , in comparison is easy to find out . very tight western with few main characters and still absorbing .",1,0
"yowsa ! if you really want some action , check out the babes and bombs on this nonstop thriller ! veteran star martin sheen leads a trio of supermodels on a mission to stop nuclear terrorism . . . but director dean hamilton doesn't let this heavy plotline get in the way of massive doses of teensyswimsuit scenes , jiggly beach jogs , hubbahubba hot tubs and the like ! want action ? you'll get more of it here than in pearl harbor . want babes ? you'll get an eyeful every two minutes . want more ? go out and buy this video ! yowsa , yowsa , yowsa ! that's some mighty spicy meatballs ! ! !",1,0
"gregory peck gives a brilliant performance in this film . the last 15 minutes or thereabouts are great and peck is an absolute joy to watch . the same cannot however be said for the rest of the film . it's not awful and i'm sure it was made with good intentions , but the only real reason if i were to be honest to see it is peck . for the rest you are better off just reading the old testament .",1,0
". . . . . whoops looks like it's gonna cost you a whopping 198 . 00 to buy a copy either dvd or video formatfrom itv direct . br br ouch . br br sorry about this , but imdb won't let me submit this comment unless it has at least 10 lines , so . . . . . . . . . . . br br blahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblah blahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblah blahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblah blahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblah blahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblah blahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblah blahblah ! ! br br",1,0
"a genuine screaming situation comedy farce of the mid 70s this film was a huge hit for about 5 minutes and disappeared off the face of the earth . i am constantly amazed at some comedy films that are a big release one week and then vanish high anxiety , the cheap detective , the black bird , don't look now we're being shot at . . . . . . . . . . and have no profile at all today . norman was the comedy of the month in whenever 1976 and everyone seemed to see it , laugh about it and then never ever mention it ever again . famous for being shot on videotape and transferred to film , an experiment at the time , norman is a raucous politically incorrect closet slamming farce that the farrelly brothers should look at remaking today . if they had made it in the first place there would be no complaints about its content and slant either . it is very funny and yes very rude and hilariously all wrong . just as it should be . in fact as a groovy 1976 film with all those horror colours and clothes it actually works better today .",1,0
"there is nothing remotely scary about modern horror which is an insult to the word horror . freddie vs jason , the scream movies , cabin trash , and especially stephen king's infantile attempts he's recycled every story from the monkey's paw to whatever , often in the same story at horror in both writing and on film except for kubrick's version of the shining which actually was scary , unlike king's books which are as frightening as my big toe the left one , which still has the nail . br br but the woman in black is that rare modern film that will make the hairs on the back of your neck stand on end . this is the way it should be done ; the director creates tension , and the scariest ghost ever actually seen simply by having her suddenly turn up standing still somewhere or other with that incredible look on her face . then he brings it all to a ghastly disturbing close . he's learned his lessons from the masters who knew how to make horror val lewton original cat people and robert wise a val lewton disciple and director of the haunting and the body snatcher , jacques tournier another val lewton disciple who directed a truly horrifying zombie film , not the gross rubbish raimi did gross isn't scary , folks , it's just gross , and lewis allen the uninvited , and of course jack clayton's turn on henry james the innocents , and the way the master of suspense , hitchcock , can still bring you to the edge of your seat even with a slowbuilding and burning period piece like under capricorn . br br ten stars . . .",1,0
"my friend made me sit down and watch this film . this is out there material . god the devil , heaven hell . . . and a restaurant thrown in for good measure . br br four guys and a prick . who dies ? when and how ? is that's the story . you'll never guess the ending for this one . a skillfully realized little gem of aussie cinema . hats of to the team that made this one . br br 10 out of 10 .",1,0
"go , igor , go , you are the proof that slovenian films may , should and must be different . there's soul in it , and this is rare . don't let anybody put you down !",1,0
"a lonely depressed french boy mathieu jeremie elkaim on vacation in the summer , meets and falls in love with cedric the gorgeous stephane rideau . quiet and slow this is a very frustrating movie . on one hand , i was absorbed by it and really felt for the two boys . on the other i was getting annoyedthe film constantly keeps flashing around from the past to the present with no rhyme or reason . it's very confusing and pointless . br br spoilers ahead ! ! ! br br also there are tons of plot holesmathieu , at one point , does something that ends him up in the hospital . what is itwe're never told ! then he breaks up with cedric and tells everybody else he's living with him . why ? we're not told . then he hooks up inexplicably with another guy at the end . why ? no explanation . it's clear cedric loves mathieu and mathieu is living in the same town so . . . however it is a tribute to the film that you really care about the characters so much . if only things were explained ! br br elkaim as mathieu is not good . he's tall , handsome and has a nice bodybut he can't act . his idea of acting is sitting around with a blank look on his faceall the time . rideau , on the other hand , is great . he's very handsome , has a very nice body and is one hell of an actor . also he has an incredible sexual magnetism about him . there is full frontal male nudity , lots of kissing and a fairly explicit sex scene in the movie which is greatmost movies shy away from showing malemale love scenes . this one doesn't and it helps to see how the characters care and feel for each other . br br so , a frustrating film but somewhat worth seeingespecially for rideau's nude scenesthat is , if you like goodlooking nude young men ! br br",1,0
"we start all of our reviews with the following information . my wife and i have seen nearly 100 movies per year for the past 15 years . recently , we were honored by receiving lifetime movie passes to any movie any time at no cost ! so we can see whatever we want whenever we want . the point of this is that critics count for zero . your local critics or the national critics like ebert are really no different than you or me . the only difference is that they get to write about the movie and are forced to see hundreds of movies whether they want to or not . therefore , it is our belief that if you get your monies worth for two hours of enjoyment that is good enough for us ! we never ever listen or read the critics . we only care about our friends and those who we know like the same things as us . well enough about that . br br this movie is very good . not just good but very good . the critics are a bunch of morons . just because there is nudity and language they hated it . it was worth the price of ticket and that is all you can ask for . is that not right ? every movie cannot be an academy award nominee . sharon stone is gorgeous and does a great job in the movie and it mystifies me as to what in the hell the critics want",1,0
"i am quite the mitchell leisen fan so it was a great anticipation that i rented this movie but the print i got was extremely bad , so worn down from use and scorched seemingly beyond repair , the movie was so dark . so dark that in certain scenes that are cinematographed in the dark , you can't see a single thing . that said , i believe i share the same opinion as the first review of this movie . it starts out unusually and does not tote the lines and rhythms of your typical hollywood 30's movie . heck , not even your typical hollywod movie of any era . it seems the director has been influenced by the europeans because there is a certain caustic realism to the proceedings from the opening shot which is so crafted in camera movement and placement as maggie carole lombard and skid fred macmurray meet . you half expect them to start singing make believe from show boat . it starts with a few laughs and poor anthony in a one scene role where he speaks not a word of english gets slapped around by freddie . skids is a bum who doesn't care that he's a bum . that's why he signs up in the army where he can hide from the world . he's just been released though and in a set of screenplay shenanigans , she misses her boat for new york . this is when the movie kicks into high gear and we begin to get those french movie of the sixties vibes to the whole proceedings . the scenes are so well acted by lombard and cecil cunningham , the movie gains a pulse . macmurray is good too as he and lombard fall for each other as she nurtures his talent for the trumpet . then the temptress arrives in the form of dorothy lamour . enough with plot . the movie has fantastic montage sequences that dazzled me . they are very good . and lombard scores a home run in this movie but in the second half , a bit more is called of freddie and he fails to deliver the goods . with a heavily melodramatic ending and an actor you don't believe , the movie falls short but since it is not your typical movie in structure , set design , and direction . it is worth a look . for what is what it was one of the 37 hits of the 193637 season . i don't know its exact rank though .",1,0
"the 80's is largely considered the decade in which horror decided to have fun . sometimes , there were some definite brains behind it all evil dead ii , night of the creeps and return of the living dead for example and then there were those movies that were mindless but had a definite low rent charm and were perfect for a night with beer and friends . movies like pieces and blood diner stacked rental shelves in the 80's and 90's , offering little in intelligence or craftsmanship but plenty in dumb entertainment . kevin tenney's 1988 movie night of the demons is a part of this traditionstupid , poorly acted and not an original bone in it's body , but dammit if you don't have a good time . br br the plot is so simplistic it just had to come from the 80's a group of dumb teens played by a bunch of actors in their mid to late 20's decide to go to a party at hull house thrown by angela mimi kinkade and suzanne scream queen legend linnea quigley . well , angela and co . decide to throw a sance . this turns out to be as will arnett's arrested development character gob would call it , a huge mistake , because a demonic force soon possesses angela , and starts to get to the others as well . br br take the evil dead , a nightmare on elm street and your average dumb dead teen flick , throw them in a blender , and night of the demons is what you get . the movie is anything but original , and really , it's not a good movie . the whole thing is insanely derivative , the acting is terrible , the jokes often fall flat , the characters are annoying especially the character of stooge and the plot holes are numerous . that out of the way , it's still a lot of fun . so why ? br br well for one thing , the make up and gore effects are top notch , with some really memorable moments especially a nasty and just plane odd bit with a tube of lipstick that really stick out . it also rarely if ever takes itself too seriously , yet with the exception of some terrible puns , plays it straight and never wastes the audiences time with winking self awareness . plus , there's a definite energy and enthusiasm to the whole enterprise that's almost impossible to resist . yeah , it's nothing special , but it knows that , and it couldn't be more proud of that fact . it's a goofy party horror movie , and it never pretends to be anything more . br br it might not be a classic , but night of the demons is a good example of horror junk food done right . it might not be too memorable or original , but sometimes you don't want a fancy beer . sometimes you want a budweiser .",1,0
"while possibly the stupidest , most tasteless , and violent slapstick comedy ever made , guest house is also a very funny one . don't listen to the critics , they have no sense of humour . while the climax runs out of steam but not vomit , it's still a funny party movie . seven candles in the eye out of ten .",1,0
"tia carrere was the reason i decided to watch this film , as neither the title , nor the cover would have been enough to make me spend my time and money on this film which goes to show , me and everyone , that a dvd shouldn't be judged by it's cover . br br spoilers the film felt like it was trundling along , not really going anywhere for the moment the awkwardness of paul faber zak orth around girls being almost too embarrassing to watch , and the fringe on the otherwise attractive kirsten beck as alexondra lee being too schoolgirlish to watch . where those really fashionable in 1995 ? br br the relationship between vicky mueller tia carrere and todd boomer jason london was tantalising from the start of though ! that first meeting across the lake magical . what a beautiful coincidence they should meet again just as he has behaved like a complete moron boomer , with two o's as in moron in front of alexondra . a shame really that we as the audience knew who vicky mueller really was . well the title did give that away , wouldn't you think ? br br what really surprised me was the acting . especially in the scene where vicky gives todd a metal version of his alter ego the dog character , in the little white jewellery box . the actors really managed to recreate that tingling sensation of a first kiss point of no return for todd and vicky . a shame really that the film ends with focus on after getting over todd's fathers harvard drive his reuniting with his friends . i could envision a whole new film following vicky to new york there must be a good art university there that todd could attend ? ! ? br br nevertheless , a film that does just what we want hollywood to entertain us for the duration of the film . did anyone else notice how none of the loves are happy ones in this film ? todd's mother is slightly insane on the phone 247 , his dad doesn't find her attractive any more ? todd's teacher obviously is disenchanted by his wife and vice versa todd himself enters into a wonderfully erotic daring relationship which , however nice it may be , would realistically be very difficult to maintain age difference , maturity difference etc , and alexondra zak do not get together because alexondra is not mature enough to handle a relationship her reactions towards the condom , the cheating , zak's advances etc . are all very immature , and often involve running away , and zak himself , the poor guy is too much of a best friendlike a brotherguy to pull even alexondra . br br mind you , good film though ! i gave it an 810 . brilliant performance by the actors who bring the script to life .",1,0
"i think that anybody whose dumb enough to risk being a wax dummy just so they can go to a football game or they don't want to leave their car to get stripped deserves whatever happens to them . br br the guy , wade who went to a barbershop and asked for the heman haircut wasn't my type , but there's this really cute scene of him having his eyebrows and facial hair waxed . that's a little too highmaintenance for me . br br also fun , but not my type is the fat guy in the big sunglasses who looks like elton john only gayer , but that whole plot goes nowhere ! br br blake was hot , i could see myself with him if he wasn't so into his girlfriend , who is a phony paris hilton in a bad wig no chihuahaua in her handbag , though but that would have been really precious . i don't think girls who look like that go to football games anyways . nick the car thief is the sexiest ! one of the best parts is where a football lands by him , and instead of throwing it back , he chucks his cigarette down and it burns the football . see , that's just the kind of guy he is . he has a sister who looks dumb borrowing his white wifebeater . her bra straps are showing for , like 12 the movie ! br br mostly you will just want to wax your legs and not ever go to football games after seeing this .",1,0
"hint number one read the title as the time of the mad dog , or perhaps dogs . this is a pretty good ensemble piece look at the cast and rent it you know you're curious already , and firsttime director bishop gives them their chance , taking his time , letting the characters interact and chew the scenery as they wait not enthusiastically for the return of the big boss and whatever revenge ensues . br br for some of us , the highlight is seeing christopher jones after his selfimposed exile from films ; he remains a commanding film presence . and yes , with christopher jones , larry bishop and richard pryor involved , this is the wild in the streets reunion party !",1,0
"there have been a lot of zorro films made over the decades , but it's a shame that one of the best is probably one of the least seen . br br zorro's fighting legion is a bit different from other zorro films . first off , it's a republic serial in 12 chapters . and this time , zorro is not played by a top studio star like douglas fairbanks , tyrone power or antonio banderas but instead by workmanlike actor reed hadley . while hadley does not cast as strong a presence over the proceedings as those other , he does an adequate job , helped by the fact that he is not the sole hero here ; as the title implies , he has a fighting legion to call upon . br br another big difference is that the setting isn't california . the story here take place in central mexico in 1824 where a man posing as a living god incites the indigenous indian population and a band of outlaws to aid him in his plan to overthrow the newly established mexican republic . something , zorro , and a handful of followers plan to do anything they can to stop . br br don't get me wrong , there is at least one incredibly cheesy moment per episode , from corny twang bow sound effects to ludicrous acting . but overall , this represents one of the best republic serials of all time , and probably the best zorro one . br br the plot is stronger than most serials and never becomes incomprehensible or meandering . , and there's lots of great action fans of the indiana jones movies will notice many bits borrowed from this serial .",1,0
"i could write a big enough comment on any one of the characters in gundam wing , they could each lead the series with their internal conflicts . instead we get 8 great leads that take us through 49 golden episodes of anime bliss . br br it contains dialogue that you can roll around in your head for months . . . years , and then go back to and derive new meaning from , a masterpiece in script writing even though it has the typical anime trait of there being a disparity between subtitles and english dub . it has an abundance of concepts and philosophies that make you think about your own views . br br the relationships between the cold unfeeling males and loving female characters is a stand alone aspect of this series . the relationship between heero and relena , and milliardo and noin are joys to watch . the apparent rejection of the male is underpinned with an inner turmoil that makes the love a word never mentioned in the series of the women necessary for them in their harsh soldier environment . the women are chasing aspects of the men that we rarely , if at all see , which makes the leading men all the more enigmatic . it takes heero all of the 49 episodes to show some caring , but he gets there , and when he does , its a big pay off . br br and then there's the giant robot fighting . fun to watch awesome sequences as good as any hollywood epic fight scene . any less clued up person would see giant robot fighting as a silly cartoon function for kids , as has become clear when i'm trying to recommend this series to my friends , but they're wrong . many of the giant robot fights in gundam wing contain a hefty dose of pathos , usually concerning young rebels fighting for what they believe in against an oppressive society making their beliefs obsolete . br br the constant shifts in tone and emphasis through each episode makes gundam wing impossible to be boring , it is a captivating , thought provoking study on the potential of the human mind and body .",1,0
"the karen carpenter story shows a little more about singer karen carpenter's complex life . though it fails in giving accurate facts , and details . br br cynthia gibb portrays karen was not a fine election . she is a good actress , but plays a very naive and sort of dumb karen carpenter . i think that the role needed a stronger character . someone with a stronger personality . br br louise fletcher role as agnes carpenter is terrific , she does a great job as karen's mother . br br it has great songs , which could have been included in a soundtrack album . unfortunately they weren't , though this movie was on the top of the ratings in usa and other several countries",1,0
"mighty like a moose is one of many short films director leo mccarey did starring charley chase . what a dandy it is ! charlie and his wife both undergo plastic surgery to improve their hideous appearances unbeknownest to each other . they then meet at a party and become smitten with each other . now they can't allow each other to find out they're cheating . that's the preposterous premise of this frantic farce . vivien oakland , one of the few comic short leads to have a flourishing career long after the silents , is perfect as charley's long of nose wife . charley has an awful case of buck teeth , which are quickly dispatched at the dentist's . after a party is raided by police for no other reason then to practice raids , charley and his wife frantically try avoiding each other at home for fear the alterations in appearances become known . both have been photographed with their new features at the party . the hilarity back home culminates in charley trying to teach the nogoodnick cheating with his wife a lesson . the nogoodnick of course is the new charley , which his wife comes to realize long before charley teaches a lesson in faithfulness . this is one of charley chase's better efforts . of 4 stars .",1,0
"'sleight of hand' is my favorite rockford files episode of the entire series . this episode shows a side of jim rockford that is usually ignored . to wit , jim is genuinely in love with a beautiful woman and is shown as a father figure to her young daughter . the woman is recently divorced and she and jim have recently returned from a weekend getaway along with the youngster . through a strange turn of events , the woman is discovered missing after they return to her home . br br rockford's recounting to his father , rocky , of the events leading up to the woman's disappearance is reminiscent of mickey spillane's mike hammer series from an earlier era . after much brooding and reflection and with rocky's encouragement , jim stumbles upon the clue that sends him off investigating the disappearance with his usual steadfastness . br br unfortunately , jim's girlfriend , karen , unwittingly witnessed some mafia activity while they stayed at the buena vista inn . the crime bosses responded by killing karen and substituting another woman into jim's car . the imposter , ostensibly asleep in the back seat , made her exit immediately upon arrival at the home . a couple of cover up murders ensue and jim proceeds to their solution while under suspicion of the l . a . police department even as warrants are issued for his arrest . br br this episode evokes more emotional reaction than all other rockford files episodes combined . james garner as jim rockford is seen at his most vulnerable moment and yet he retains the presence of mind to pursue the case . this is personal for jim rockford . in this case , he is not hired to do a job but he is trying to recover his lost love to save her life . unfortunately , this is not possible but jim tries hard to sort out his feelings but it is apparent that he will not soon get over his hurt . br br despite the appeal of the main story line , many key questions are raised but never answered in this episode . 1 what becomes of the young daughter of jim's girlfriend ? 2 what did karen actually see at the hotel that made the mafia kill her ? 3 how could jim drive for hours with an imposter in his back seat without noticing this ? 4 the daughter stated that mommy didn't come back with us . so why didn't the girl scream or cry when she noticed that her mother was absent for the hours long car ride ? regardless of these ambiguities , 'sleight of hand is the rockford files episode which comes closest to being a tear jerker . the suspense is compelling and the story is told in a sensitive and vulnerable style which makes us feel rockford's pain .",1,0
"let me start out by saying i'm a big carrey fan . although i'll admit i haven't seen all of his movies coughthe magesticcough . bruce almighty was enjoyable . none of the other reviews have really gone into how cheesy it gets towards the end , i dont know what the writers were thinking . somehow i couldn't help but feel like this movie was a poor attempt at recreating liar liar . br br on a positive note , the daily show's steve correl is hilarious and so is the rest of the cast . see bruce almighty if you're a big jim carrey fan , or if you just want to see a lighthearted que soft piano music somewhat funny comedy .",1,0
